customer_id,tenure_months,monthly_charges,contract,payment_method,support_tickets,has_streaming,last_login_days,refund_issued,Churn
102404,28,27.11,one-year,bank,1,False,6.0,0,No
102405,59,42.69,one-year,check,3,False,4.0,0,No
102406,27,80.43,month-to-month,paypal,1,True,2.0,1,Yes
102407,51,111.61,month-to-month,card,1,True,,0,No
102408,33,77.88,two-year,check,2,False,5.0,0,No
102409,2,84.07,one-year,paypal,4,True,4.0,0,No
102410,38,70.44,month-to-month,card,0,True,1.0,1,Yes
102411,4,44.34,two-year,paypal,2,False,22.0,0,No
102412,67,57.75,month-to-month,check,2,False,27.0,0,No
102413,43,39.7,one-year,check,2,True,6.0,0,No
102414,27,38.03,one-year,card,0,True,7.0,0,No
102415,35,80.04,two-year,bank,4,False,7.0,0,No
102416,44,41.92,two-year,bank,3,False,9.0,0,No
102417,19,77.99,month-to-month,card,1,False,0.0,0,No
102418,21,37.45,one-year,paypal,3,True,23.0,0,No
102419,30,77.41,month-to-month,check,3,True,12.0,0,No
102420,19,57.78,one-year,paypal,2,True,6.0,0,No
102421,54,105.17,one-year,card,2,False,6.0,0,No
102422,8,78.09,month-to-month,check,2,False,3.0,1,Yes
102423,59,100.89,month-to-month,check,1,False,5.0,0,No
102424,25,51.11,month-to-month,check,1,True,,0,No
102425,40,71.4,month-to-month,bank,0,False,7.0,0,No
102426,12,45.47,month-to-month,check,1,False,2.0,1,Yes
102427,28,59.66,two-year,card,2,False,,0,No
102428,54,63.45,month-to-month,paypal,3,False,25.0,0,No
102429,20,51.85,one-year,bank,1,False,0.0,0,No
102430,10,39.61,two-year,bank,0,False,0.0,0,No
102431,38,34.66,one-year,check,1,False,20.0,0,No
102432,12,15.0,month-to-month,card,3,False,,0,No
102433,23,43.59,two-year,bank,1,True,7.0,0,No
102434,32,85.69,one-year,card,2,True,9.0,0,No
102435,41,30.04,one-year,paypal,2,True,5.0,0,No
102436,46,35.8,two-year,bank,2,True,9.0,0,No
102437,49,114.77,one-year,card,1,False,4.0,0,No
102438,60,54.09,month-to-month,card,0,True,22.0,0,No
102439,5,78.03,two-year,paypal,1,True,1.0,1,Yes
102440,26,86.06,month-to-month,card,0,True,8.0,0,No
102441,1,86.56,two-year,card,0,False,12.0,0,No
102442,1,31.94,month-to-month,card,2,False,8.0,1,Yes
102443,16,64.22,month-to-month,card,1,False,5.0,1,Yes
102444,43,29.54,month-to-month,card,2,True,6.0,0,No
102445,64,131.16,month-to-month,paypal,2,False,2.0,1,Yes
102446,55,30.13,two-year,card,0,True,,0,No
102447,46,43.8,month-to-month,check,1,False,,0,No
102448,56,43.98,one-year,paypal,0,True,24.0,0,No
102449,13,32.58,month-to-month,check,3,False,9.0,0,No
102450,60,103.81,two-year,card,3,False,9.0,0,No
102451,64,130.56,month-to-month,check,2,False,,1,Yes
102452,7,58.11,month-to-month,bank,5,False,28.0,1,Yes
102453,34,36.99,month-to-month,bank,0,True,2.0,0,No
102454,59,15.0,one-year,bank,3,True,7.0,0,No
102455,34,63.9,two-year,paypal,1,True,,0,No
102456,60,62.09,two-year,check,0,True,7.0,0,No
102457,67,53.72,month-to-month,card,0,False,7.0,0,No
102458,34,75.53,month-to-month,bank,0,False,19.0,0,No
102459,5,79.88,month-to-month,paypal,2,False,9.0,1,Yes
102460,25,78.08,month-to-month,paypal,1,False,0.0,0,No
102461,16,62.1,one-year,paypal,1,True,0.0,0,No
102462,34,42.46,month-to-month,card,0,True,40.0,0,No
102463,42,86.65,one-year,paypal,1,False,3.0,0,No
102464,33,70.31,two-year,check,0,True,3.0,0,No
102465,14,92.21,month-to-month,check,0,False,21.0,0,No
102466,22,89.75,month-to-month,bank,1,False,2.0,0,No
102467,49,34.46,month-to-month,check,1,False,0.0,0,No
102468,2,34.14,month-to-month,bank,0,False,15.0,0,No
102469,16,51.11,month-to-month,check,2,False,21.0,0,No
102470,64,43.59,one-year,card,1,False,2.0,0,No
102471,8,88.88,month-to-month,bank,1,False,5.0,1,Yes
102472,30,78.78,one-year,bank,2,False,10.0,0,No
102473,15,97.48,two-year,paypal,0,False,4.0,0,No
102474,8,79.91,two-year,check,3,True,,0,No
102475,31,75.22,one-year,check,0,False,6.0,0,No
102476,38,99.99,month-to-month,bank,1,True,3.0,1,Yes
102477,13,81.74,month-to-month,bank,1,False,9.0,1,Yes
102478,6,71.7,month-to-month,bank,1,False,60.0,0,No
102479,10,107.01,two-year,paypal,4,True,9.0,0,No
102480,47,72.88,two-year,card,1,True,12.0,0,No
102481,62,62.39,month-to-month,card,3,True,1.0,0,No
102482,13,49.05,month-to-month,check,4,False,3.0,1,Yes
102483,23,87.58,month-to-month,paypal,3,False,22.0,0,No
102484,25,100.93,month-to-month,check,3,False,,1,Yes
102485,26,68.74,two-year,paypal,2,False,2.0,0,No
102486,18,102.7,month-to-month,bank,2,False,5.0,1,Yes
102487,4,20.75,month-to-month,card,1,False,0.0,0,No
102488,38,68.61,month-to-month,check,3,False,4.0,1,Yes
102489,26,69.0,month-to-month,card,0,True,17.0,1,Yes
102490,25,51.83,month-to-month,paypal,1,False,29.0,0,No
102491,19,129.6,two-year,check,1,False,11.0,1,Yes
102492,66,68.35,month-to-month,check,1,True,34.0,0,No
102493,44,59.81,one-year,card,2,False,13.0,0,No
102494,30,70.65,month-to-month,bank,1,True,4.0,1,Yes
102495,15,19.93,month-to-month,paypal,3,False,1.0,1,Yes
102496,57,51.0,month-to-month,card,2,False,9.0,0,No
102497,64,94.58,month-to-month,card,1,True,21.0,1,Yes
102498,3,54.28,month-to-month,bank,3,False,12.0,1,Yes
102499,67,49.28,month-to-month,card,0,False,5.0,0,No
102500,50,102.74,two-year,check,3,True,11.0,0,No
102501,8,103.51,one-year,card,0,False,5.0,0,No
102502,54,82.92,two-year,paypal,3,False,6.0,0,No
102503,8,58.62,month-to-month,paypal,1,False,19.0,1,Yes
102504,4,64.01,one-year,card,1,False,5.0,0,No
102505,9,49.9,one-year,check,1,True,4.0,0,No
102506,33,45.13,month-to-month,check,1,True,13.0,0,No
102507,44,43.89,month-to-month,paypal,1,False,24.0,0,No
102508,29,54.55,month-to-month,check,2,True,4.0,0,No
102509,9,44.13,one-year,paypal,0,False,8.0,0,No
102510,15,30.91,month-to-month,card,1,False,13.0,0,No
102511,61,75.49,month-to-month,check,1,False,5.0,0,No
102512,69,75.86,two-year,paypal,3,False,7.0,0,No
102513,54,112.52,month-to-month,card,3,False,5.0,1,Yes
102514,8,53.29,two-year,card,3,False,8.0,0,No
102515,59,77.4,two-year,card,1,False,28.0,0,No
102516,50,77.82,two-year,paypal,2,True,4.0,0,No
102517,38,63.65,one-year,paypal,1,False,18.0,0,No
102518,11,88.61,month-to-month,card,1,True,11.0,0,No
102519,71,89.38,one-year,card,3,True,,1,No
102520,32,78.19,one-year,bank,2,True,29.0,0,No
102521,4,63.61,one-year,paypal,1,False,17.0,0,No
102522,15,61.06,month-to-month,paypal,3,False,8.0,0,No
102523,29,35.81,month-to-month,paypal,0,False,2.0,0,No
102524,5,49.85,month-to-month,paypal,1,False,4.0,0,No
102525,23,54.45,month-to-month,check,1,False,13.0,1,Yes
102526,34,41.9,one-year,bank,2,True,8.0,0,No
102527,68,81.0,two-year,check,1,True,19.0,0,No
102528,7,99.92,one-year,bank,2,True,35.0,0,No
102529,41,47.3,one-year,paypal,2,False,7.0,0,No
102530,66,77.09,month-to-month,bank,2,True,20.0,0,No
102531,58,44.15,month-to-month,paypal,0,False,1.0,0,No
102532,66,62.38,month-to-month,card,0,True,4.0,0,No
102533,13,52.74,month-to-month,check,2,False,17.0,0,No
102534,57,85.05,month-to-month,bank,2,False,1.0,0,No
102535,70,53.03,month-to-month,bank,3,False,5.0,0,No
102536,24,95.29,month-to-month,paypal,0,True,9.0,0,No
102537,36,63.86,one-year,bank,1,False,43.0,0,No
102538,38,53.76,month-to-month,card,2,True,22.0,1,Yes
102539,36,38.67,month-to-month,bank,1,False,6.0,0,No
102540,21,76.33,month-to-month,paypal,4,True,7.0,1,Yes
102541,69,92.38,one-year,paypal,0,False,1.0,0,No
102542,68,76.83,one-year,check,4,False,1.0,0,No
102543,28,125.97,month-to-month,check,2,False,39.0,1,Yes
102544,58,105.74,month-to-month,bank,1,False,2.0,0,No
102545,29,62.31,two-year,paypal,2,True,14.0,0,No
102546,57,62.05,one-year,check,1,False,1.0,0,No
102547,42,81.74,one-year,card,2,True,2.0,0,No
102548,34,49.05,month-to-month,paypal,1,True,2.0,0,No
102549,10,99.16,two-year,paypal,1,True,2.0,0,No
102550,47,79.04,two-year,card,1,True,,0,No
102551,23,76.41,month-to-month,bank,2,True,,1,Yes
102552,16,87.17,one-year,check,1,False,23.0,1,Yes
102553,14,113.07,month-to-month,check,3,True,4.0,1,Yes
102554,70,74.27,one-year,card,3,False,4.0,0,No
102555,8,67.17,month-to-month,card,2,True,2.0,1,Yes
102556,57,107.72,month-to-month,paypal,3,False,,0,No
102557,62,94.19,two-year,paypal,3,True,12.0,0,No
102558,3,61.98,two-year,check,3,True,20.0,1,Yes
102559,42,70.13,month-to-month,check,1,False,19.0,0,No
102560,41,74.88,two-year,check,0,False,23.0,0,No
102561,26,79.05,month-to-month,bank,2,False,0.0,0,No
102562,48,36.09,month-to-month,check,6,True,18.0,0,No
102563,30,31.44,two-year,bank,1,False,0.0,0,No
102564,32,47.82,month-to-month,card,2,False,1.0,0,No
102565,31,45.88,month-to-month,bank,1,False,10.0,0,No
102566,57,53.9,one-year,bank,4,True,2.0,0,No
102567,45,85.87,month-to-month,bank,1,True,,0,No
102568,27,65.78,month-to-month,bank,2,True,16.0,1,Yes
102569,66,74.91,month-to-month,card,0,False,42.0,0,No
102570,57,39.39,one-year,bank,1,True,,0,No
102571,67,58.46,month-to-month,bank,1,True,0.0,0,No
102572,52,84.68,month-to-month,card,4,False,2.0,0,No
102573,28,84.87,one-year,bank,3,False,3.0,0,No
102574,55,51.89,month-to-month,check,0,False,22.0,0,No
102575,24,74.04,month-to-month,bank,2,False,,1,Yes
102576,20,124.97,one-year,card,1,True,2.0,0,No
102577,33,69.56,one-year,check,1,False,5.0,0,No
102578,69,52.67,month-to-month,check,1,True,83.0,0,No
102579,41,65.66,two-year,bank,1,True,19.0,0,No
102580,28,72.3,one-year,card,1,False,3.0,0,No
102581,33,66.22,month-to-month,card,3,True,4.0,0,No
102582,21,69.22,one-year,card,0,False,1.0,0,No
102583,47,33.91,one-year,paypal,6,False,14.0,1,Yes
102584,25,45.93,one-year,bank,4,True,,1,Yes
102585,40,66.27,one-year,bank,1,True,16.0,0,No
102586,27,65.87,one-year,check,2,True,2.0,0,No
102587,23,55.85,two-year,check,2,True,0.0,0,No
102588,69,65.57,one-year,card,1,False,8.0,0,No
102589,25,71.53,two-year,paypal,3,False,6.0,0,No
102590,6,92.24,one-year,bank,1,True,16.0,0,No
102591,27,67.52,two-year,paypal,2,True,4.0,0,No
102592,38,79.98,two-year,paypal,3,False,8.0,0,No
102593,7,56.46,month-to-month,check,5,False,,1,Yes
102594,22,84.3,month-to-month,card,3,False,2.0,0,No
102595,12,79.39,one-year,check,3,True,47.0,1,Yes
102596,36,91.65,month-to-month,card,1,False,26.0,1,Yes
102597,52,87.84,one-year,paypal,1,True,2.0,0,No
102598,69,84.72,one-year,paypal,0,False,3.0,0,No
102599,28,67.54,two-year,paypal,0,False,20.0,0,No
102600,62,76.12,month-to-month,paypal,0,False,4.0,0,No
102601,16,96.59,one-year,card,0,True,1.0,0,No
102602,56,53.7,month-to-month,card,2,False,14.0,0,No
102603,40,54.29,month-to-month,check,4,True,13.0,0,No
102604,54,74.54,month-to-month,check,3,False,6.0,0,No
102605,54,80.38,month-to-month,paypal,1,True,40.0,0,No
102606,38,49.4,month-to-month,check,1,False,3.0,0,No
102607,19,68.13,one-year,paypal,2,True,12.0,0,No
102608,38,67.65,one-year,bank,0,False,,0,No
102609,59,15.0,month-to-month,card,1,False,4.0,0,No
102610,69,64.51,month-to-month,card,2,True,2.0,0,No
102611,66,66.07,month-to-month,bank,0,True,21.0,0,No
102612,13,65.99,two-year,card,1,True,20.0,0,No
102613,43,105.4,two-year,check,3,True,3.0,0,No
102614,8,39.61,month-to-month,bank,0,False,14.0,1,Yes
102615,48,49.38,month-to-month,bank,2,True,0.0,0,No
102616,71,15.0,month-to-month,check,2,True,4.0,0,No
102617,4,57.98,one-year,check,1,True,5.0,0,No
102618,47,60.11,month-to-month,card,3,True,16.0,0,No
102619,68,57.25,month-to-month,bank,0,True,1.0,0,No
102620,61,97.69,month-to-month,paypal,3,False,14.0,0,No
102621,28,91.52,month-to-month,bank,1,True,1.0,0,No
102622,8,71.95,month-to-month,paypal,1,False,,1,Yes
102623,66,60.73,month-to-month,bank,1,False,2.0,0,No
102624,66,95.65,one-year,bank,1,False,1.0,0,No
102625,42,69.51,month-to-month,paypal,1,False,8.0,0,No
102626,70,49.54,month-to-month,bank,1,False,3.0,0,No
102627,1,27.09,one-year,paypal,2,False,11.0,0,No
102628,44,58.97,month-to-month,check,2,True,6.0,0,No
102629,3,88.87,one-year,paypal,5,False,5.0,1,Yes
102630,67,126.91,two-year,paypal,2,True,,0,No
102631,49,71.54,month-to-month,paypal,2,False,7.0,0,No
102632,65,50.87,two-year,check,4,True,1.0,0,No
102633,40,40.38,one-year,paypal,3,False,0.0,0,No
102634,6,83.8,one-year,card,2,False,0.0,0,No
102635,2,25.88,month-to-month,bank,3,True,13.0,1,Yes
102636,24,83.76,month-to-month,bank,3,True,19.0,0,No
102637,53,90.44,month-to-month,card,2,False,14.0,0,No
102638,11,80.91,two-year,paypal,1,True,2.0,0,No
102639,61,64.51,one-year,paypal,4,True,0.0,0,No
102640,18,84.12,month-to-month,check,2,True,2.0,0,No
102641,36,74.27,month-to-month,check,2,False,,0,No
102642,15,50.55,month-to-month,check,1,False,12.0,0,No
102643,34,116.26,month-to-month,bank,3,False,24.0,1,Yes
102644,33,61.21,one-year,check,1,False,22.0,0,No
102645,1,89.39,month-to-month,paypal,1,False,8.0,0,No
102646,41,15.0,one-year,bank,2,False,2.0,0,No
102647,56,101.91,one-year,bank,5,False,5.0,0,No
102648,67,106.72,one-year,card,2,False,13.0,0,No
102649,24,70.75,two-year,paypal,5,False,,0,No
102650,63,83.97,month-to-month,check,2,True,,0,No
102651,63,83.96,one-year,check,0,True,15.0,0,No
102652,71,53.93,one-year,bank,2,True,15.0,0,No
102653,27,83.68,month-to-month,card,1,False,,0,No
102654,61,49.78,month-to-month,paypal,2,False,13.0,0,No
102655,41,54.78,month-to-month,paypal,1,False,5.0,0,No
102656,5,98.17,month-to-month,bank,1,False,35.0,1,Yes
102657,20,94.37,month-to-month,paypal,4,False,14.0,1,Yes
102658,48,52.34,month-to-month,check,2,False,4.0,0,No
102659,12,51.66,one-year,check,1,False,18.0,0,No
102660,31,53.86,month-to-month,card,1,True,15.0,0,No
102661,56,88.32,month-to-month,check,0,False,6.0,0,No
102662,11,45.0,month-to-month,card,3,False,12.0,0,No
102663,36,78.92,month-to-month,card,0,True,3.0,0,No
102664,16,88.67,two-year,bank,0,True,19.0,0,No
102665,39,67.79,month-to-month,card,0,True,11.0,0,No
102666,18,95.25,month-to-month,paypal,1,True,2.0,1,Yes
102667,69,62.39,month-to-month,card,1,True,11.0,0,No
102668,6,64.65,month-to-month,paypal,2,False,6.0,1,Yes
102669,69,45.57,one-year,card,2,True,20.0,0,No
102670,57,95.43,one-year,paypal,1,False,6.0,0,No
102671,61,50.84,month-to-month,bank,2,True,6.0,1,Yes
102672,61,78.74,one-year,paypal,1,False,22.0,0,No
102673,14,68.22,month-to-month,check,3,False,2.0,1,Yes
102674,67,43.68,two-year,bank,0,False,15.0,0,No
102675,43,54.77,one-year,card,4,False,26.0,0,No
102676,69,104.57,month-to-month,bank,5,False,,0,No
102677,63,75.04,one-year,check,2,True,12.0,0,No
102678,42,44.77,two-year,paypal,2,False,1.0,0,No
102679,27,77.63,month-to-month,bank,0,False,15.0,0,No
102680,9,66.35,two-year,card,3,True,6.0,1,Yes
102681,8,150.0,two-year,bank,1,True,,0,No
102682,28,77.13,month-to-month,card,1,False,14.0,1,Yes
102683,58,60.48,one-year,paypal,2,True,11.0,0,No
102684,36,105.5,one-year,card,3,False,28.0,1,Yes
102685,35,23.97,month-to-month,paypal,1,True,9.0,0,No
102686,18,72.36,month-to-month,card,3,True,8.0,1,Yes
102687,41,119.86,two-year,paypal,2,True,10.0,0,No
102688,46,67.1,one-year,bank,2,False,5.0,0,No
102689,70,26.67,month-to-month,card,1,False,3.0,0,No
102690,52,60.1,month-to-month,check,0,False,,1,No
102691,44,106.36,month-to-month,check,3,True,5.0,1,Yes
102692,65,79.4,two-year,paypal,3,True,0.0,0,No
102693,31,49.03,one-year,card,3,False,11.0,0,No
102694,67,52.87,month-to-month,check,2,True,2.0,0,No
102695,27,56.01,two-year,check,0,True,7.0,0,No
102696,10,79.03,two-year,bank,1,False,,0,No
102697,30,103.45,month-to-month,paypal,1,False,18.0,1,Yes
102698,10,96.31,month-to-month,bank,0,True,4.0,0,No
102699,9,81.4,one-year,bank,0,True,3.0,0,No
102700,63,36.71,month-to-month,check,0,False,5.0,0,No
102701,57,36.8,month-to-month,paypal,0,False,14.0,0,No
102702,16,83.33,one-year,paypal,2,False,3.0,0,No
102703,60,36.36,two-year,check,2,False,4.0,0,No
102704,5,64.36,month-to-month,card,1,False,3.0,0,No
102705,21,77.6,two-year,bank,1,False,17.0,0,No
102706,51,41.56,two-year,card,0,False,,0,No
102707,22,44.39,month-to-month,card,3,False,2.0,0,No
102708,52,67.65,month-to-month,paypal,2,True,9.0,0,No
102709,63,82.59,one-year,paypal,2,False,17.0,0,No
102710,5,96.54,one-year,card,1,False,23.0,1,Yes
102711,2,85.18,month-to-month,bank,1,True,2.0,1,Yes
102712,67,71.84,one-year,bank,0,False,,0,No
102713,37,51.35,one-year,card,2,False,32.0,0,No
102714,36,43.23,one-year,bank,6,True,2.0,0,No
102715,33,57.23,one-year,card,1,False,50.0,0,No
102716,31,80.25,month-to-month,check,0,True,,0,No
102717,49,78.42,month-to-month,paypal,1,False,19.0,0,No
102718,42,17.5,month-to-month,bank,3,False,14.0,0,No
102719,12,50.36,two-year,card,2,False,23.0,0,No
102720,45,100.11,two-year,bank,0,False,5.0,0,No
102721,48,71.98,one-year,paypal,2,False,1.0,0,No
102722,9,34.57,month-to-month,card,1,False,26.0,0,No
102723,27,128.9,one-year,check,2,False,0.0,0,No
102724,57,69.28,month-to-month,card,2,True,1.0,0,No
102725,44,79.61,month-to-month,bank,1,False,3.0,0,No
102726,10,79.99,month-to-month,bank,0,False,14.0,1,Yes
102727,3,60.81,two-year,bank,1,False,5.0,0,No
102728,42,51.81,month-to-month,card,2,False,6.0,0,No
102729,33,123.04,one-year,paypal,3,True,,1,Yes
102730,69,95.08,two-year,check,2,True,6.0,0,No
102731,38,90.55,one-year,bank,0,True,3.0,0,No
102732,67,84.41,month-to-month,bank,0,False,15.0,0,No
102733,16,44.92,two-year,card,1,True,57.0,0,No
102734,32,101.94,one-year,check,3,False,7.0,0,No
102735,10,48.92,month-to-month,card,0,True,,0,No
102736,41,77.08,one-year,bank,2,False,2.0,0,No
102737,14,29.02,two-year,paypal,1,True,9.0,0,No
102738,35,18.98,month-to-month,check,1,False,,0,No
102739,25,77.96,month-to-month,check,0,False,0.0,0,No
102740,14,49.77,month-to-month,bank,2,False,20.0,1,Yes
102741,7,20.27,month-to-month,check,3,False,15.0,1,Yes
102742,37,83.52,one-year,card,1,False,13.0,0,No
102743,68,123.0,month-to-month,card,2,True,12.0,0,No
102744,15,104.74,month-to-month,paypal,0,False,,0,No
102745,29,63.57,month-to-month,bank,1,True,7.0,1,Yes
102746,16,70.22,month-to-month,check,0,False,1.0,1,Yes
102747,58,92.19,month-to-month,paypal,1,False,1.0,0,No
102748,30,98.05,one-year,paypal,3,True,6.0,0,No
102749,70,61.41,month-to-month,card,2,False,24.0,0,No
102750,18,70.85,month-to-month,check,2,True,21.0,0,No
102751,6,77.52,two-year,paypal,1,False,4.0,1,Yes
102752,42,83.85,two-year,card,1,False,,0,No
102753,47,66.67,month-to-month,paypal,3,False,1.0,0,No
102754,71,67.0,month-to-month,check,2,False,27.0,0,No
102755,62,104.5,month-to-month,bank,0,True,14.0,1,Yes
102756,63,100.24,month-to-month,paypal,2,False,1.0,0,No
102757,46,81.94,month-to-month,paypal,0,False,14.0,0,No
102758,26,112.98,two-year,card,0,True,11.0,0,No
102759,31,60.34,one-year,check,0,False,3.0,0,No
102760,10,110.57,month-to-month,paypal,2,True,5.0,1,Yes
102761,31,83.56,two-year,check,1,False,11.0,0,No
102762,26,150.0,month-to-month,check,3,False,1.0,1,Yes
102763,3,40.19,month-to-month,card,1,True,2.0,0,No
102764,15,52.77,month-to-month,bank,1,True,,0,No
102765,38,80.47,month-to-month,paypal,2,False,29.0,1,Yes
102766,27,79.93,two-year,paypal,4,True,5.0,0,No
102767,71,118.75,month-to-month,bank,2,True,,1,Yes
102768,34,53.29,one-year,bank,2,False,1.0,0,No
102769,69,92.62,month-to-month,paypal,4,False,18.0,1,Yes
102770,47,99.06,two-year,paypal,1,False,4.0,0,No
102771,3,87.62,one-year,bank,5,False,8.0,1,Yes
102772,15,45.98,month-to-month,paypal,2,False,6.0,0,No
102773,51,105.19,month-to-month,bank,0,True,29.0,0,No
102774,39,100.73,two-year,paypal,0,True,4.0,0,No
102775,22,84.99,month-to-month,paypal,1,False,,0,No
102776,38,75.11,month-to-month,check,1,False,,1,Yes
102777,65,75.65,two-year,bank,5,False,2.0,0,No
102778,28,68.03,month-to-month,bank,0,True,9.0,0,No
102779,4,86.02,month-to-month,card,0,False,20.0,0,No
102780,23,70.78,month-to-month,card,0,False,1.0,0,No
102781,67,48.79,month-to-month,paypal,1,True,4.0,0,No
102782,55,43.79,month-to-month,check,2,False,2.0,0,No
102783,60,51.2,month-to-month,card,7,True,6.0,1,Yes
102784,65,75.55,month-to-month,check,2,False,15.0,0,No
102785,9,69.33,month-to-month,paypal,0,False,1.0,0,No
102786,21,75.38,month-to-month,check,0,True,12.0,1,Yes
102787,5,82.52,two-year,paypal,1,False,2.0,1,Yes
102788,1,54.32,one-year,card,2,True,6.0,0,No
102789,60,106.64,month-to-month,card,1,False,10.0,0,No
102790,67,63.31,month-to-month,check,1,False,14.0,0,No
102791,12,59.16,one-year,check,1,False,11.0,0,No
102792,52,82.06,month-to-month,check,5,True,15.0,1,Yes
102793,38,24.09,month-to-month,paypal,0,False,3.0,0,No
102794,5,50.24,one-year,card,3,False,9.0,0,No
102795,66,94.53,month-to-month,paypal,1,False,2.0,0,No
102796,62,26.56,one-year,card,1,False,7.0,0,No
102797,41,97.94,two-year,check,1,False,0.0,0,No
102798,51,107.78,two-year,paypal,0,False,4.0,1,Yes
102799,29,60.76,month-to-month,check,1,False,6.0,0,No
102800,57,77.3,month-to-month,card,1,False,15.0,0,No
102801,32,97.98,month-to-month,check,2,True,0.0,0,No
102802,71,58.33,one-year,paypal,1,False,7.0,0,No
102803,5,91.69,two-year,card,4,False,1.0,0,No
102804,13,53.22,two-year,paypal,1,False,6.0,0,No
102805,69,58.06,month-to-month,check,1,False,29.0,0,No
102806,21,50.02,two-year,card,1,False,15.0,0,No
102807,23,78.57,month-to-month,bank,5,True,7.0,1,Yes
102808,57,98.95,two-year,paypal,1,False,16.0,0,No
102809,14,65.4,month-to-month,bank,3,False,15.0,1,Yes
102810,37,38.22,month-to-month,paypal,1,True,4.0,0,No
102811,21,42.93,month-to-month,bank,2,True,3.0,0,No
102812,15,79.86,two-year,bank,2,True,29.0,0,No
102813,69,116.1,month-to-month,paypal,0,False,1.0,0,No
102814,15,79.84,month-to-month,paypal,5,False,2.0,0,No
102815,7,60.33,month-to-month,card,3,True,4.0,0,No
102816,48,89.15,month-to-month,paypal,0,False,13.0,0,No
102817,62,64.01,two-year,bank,0,False,6.0,0,No
102818,10,60.54,month-to-month,paypal,2,False,33.0,1,Yes
102819,51,46.04,month-to-month,card,3,False,9.0,0,No
102820,39,105.21,one-year,check,4,False,37.0,0,No
102821,59,15.0,month-to-month,card,0,False,,0,No
102822,10,89.95,month-to-month,check,2,False,8.0,0,No
102823,70,58.41,month-to-month,paypal,3,False,25.0,0,No
102824,44,59.74,month-to-month,check,2,False,11.0,0,No
102825,60,112.31,month-to-month,bank,0,False,2.0,1,Yes
102826,26,52.15,month-to-month,paypal,2,False,11.0,0,No
102827,67,53.0,month-to-month,card,1,False,11.0,0,No
102828,45,66.74,one-year,check,2,True,2.0,0,No
102829,10,80.35,two-year,paypal,0,True,6.0,1,Yes
102830,66,58.95,two-year,bank,1,True,10.0,0,No
102831,57,30.65,month-to-month,card,1,True,,0,No
102832,22,48.36,month-to-month,bank,0,False,18.0,0,No
102833,39,102.03,two-year,bank,1,True,,0,No
102834,28,71.87,one-year,paypal,3,False,9.0,0,No
102835,39,81.28,month-to-month,paypal,2,False,10.0,1,Yes
102836,69,63.46,month-to-month,bank,5,False,19.0,0,No
102837,64,53.51,month-to-month,paypal,1,False,1.0,0,No
102838,16,111.94,month-to-month,card,4,True,5.0,1,Yes
102839,69,65.3,month-to-month,card,1,True,6.0,0,No
102840,32,58.92,month-to-month,check,2,False,53.0,0,No
102841,51,97.4,two-year,check,2,True,45.0,0,No
102842,55,51.94,one-year,paypal,3,False,1.0,0,No
102843,35,55.13,one-year,check,0,True,,0,No
102844,33,70.26,month-to-month,card,0,True,,0,No
102845,33,70.01,one-year,check,1,True,0.0,0,No
102846,62,76.49,one-year,bank,2,False,4.0,0,No
102847,28,122.29,month-to-month,bank,2,True,,0,No
102848,20,78.41,one-year,bank,1,False,10.0,0,No
102849,26,15.0,one-year,paypal,2,True,6.0,0,No
102850,14,78.16,two-year,card,2,True,10.0,0,No
102851,28,70.95,month-to-month,check,2,True,14.0,0,No
102852,9,71.09,two-year,card,2,False,10.0,0,No
102853,7,76.15,month-to-month,check,3,False,4.0,1,Yes
102854,52,69.28,month-to-month,card,0,False,7.0,0,No
102855,6,68.68,month-to-month,paypal,2,False,10.0,1,Yes
102856,41,85.33,month-to-month,paypal,2,False,4.0,0,No
102857,56,56.45,month-to-month,paypal,3,True,,0,No
102858,52,46.31,month-to-month,bank,3,False,12.0,0,No
102859,32,145.59,one-year,paypal,3,False,4.0,0,No
102860,14,52.1,month-to-month,card,1,True,1.0,0,No
102861,67,72.5,two-year,bank,3,True,1.0,0,No
102862,60,32.61,month-to-month,card,1,False,17.0,0,No
102863,44,72.91,one-year,card,1,True,13.0,0,No
102864,7,46.67,two-year,bank,2,True,8.0,0,No
102865,3,58.94,two-year,check,0,False,18.0,0,No
102866,23,96.13,one-year,paypal,1,True,16.0,0,No
102867,12,81.8,one-year,card,1,False,9.0,0,No
102868,62,84.21,month-to-month,bank,1,False,2.0,0,No
102869,15,25.72,month-to-month,check,2,False,44.0,0,No
102870,21,115.92,month-to-month,card,1,False,21.0,0,No
102871,70,40.2,month-to-month,check,1,False,12.0,0,No
102872,59,108.21,month-to-month,check,1,False,2.0,1,Yes
102873,16,95.54,month-to-month,check,2,False,4.0,0,No
102874,28,84.43,two-year,card,1,True,,0,No
102875,37,48.63,two-year,card,3,False,29.0,0,No
102876,48,73.79,two-year,paypal,5,False,,0,No
102877,67,58.23,one-year,paypal,2,False,,0,No
102878,62,70.73,month-to-month,bank,2,True,14.0,0,No
102879,70,63.75,month-to-month,check,1,True,10.0,1,Yes
102880,3,19.03,one-year,check,0,False,,0,No
102881,17,98.04,one-year,check,3,False,9.0,0,No
102882,40,67.97,month-to-month,check,1,False,25.0,0,No
102883,4,57.88,month-to-month,check,2,False,9.0,1,Yes
102884,26,55.99,month-to-month,card,0,True,2.0,0,No
102885,11,78.96,month-to-month,card,0,False,20.0,0,No
